transaction_id,day,month,year,week_name,brand,laptop_model,units_sold,price_per_unit,customer_name,gender,customer_age,City,payment_method,customer_rating
TXN02280,26,August,2024,Monday,Apple,MacBook Pro,5,83784,Urvi Sur,F,39,Jaipur,Debit Card,2
TXN02281,9,September,2024,Monday,MSI,Modern 14,5,86372,Raunak Sahota,M,28,Kanpur,Credit Card,1
TXN02282,10,November,2024,Sunday,HP,Omen 15,1,74093,Samarth Sundaram,M,36,Kolkata,Debit Card,1
TXN02283,28,August,2024,Wednesday,MSI,GF63 Thin,3,40969,Vaibhav Tella,M,61,Varanasi,Debit Card,3
TXN02284,30,November,2024,Saturday,Dell,Latitude 7490,1,78892,Lavanya Vohra,F,41,Kanpur,UPI,4
TXN02285,3,October,2024,Thursday,MSI,Modern 14,1,77520,Ranbir Ranganathan,M,21,Lucknow,Credit Card,1
TXN02286,6,January,2025,Monday,Lenovo,ThinkPad X1,4,40606,Samiha Chana,F,44,Srinagar,UPI,3
TXN02287,30,August,2024,Friday,Acer,Predator Helios,2,31177,Darshit Baral,M,58,Varanasi,UPI,2
TXN02288,29,May,2024,Wednesday,Acer,Swift 3,5,72107,Drishya Choudhary,F,50,Srinagar,Debit Card,4
TXN02289,9,January,2025,Thursday,Apple,MacBook Air,2,91516,Navya Varghese,F,51,Varanasi,UPI,1
TXN02290,18,September,2024,Wednesday,HP,Envy 13,4,82882,Dhanuk Madan,M,26,Bengaluru,UPI,3
TXN02291,17,January,2025,Friday,Lenovo,ThinkPad X1,5,93787,Nirvi Chatterjee,F,38,Varanasi,Credit Card,3
TXN02292,11,April,2025,Friday,Acer,Swift 3,2,75725,Riya Sha,F,34,Patna,Credit Card,2
TXN02293,4,August,2024,Sunday,Asus,VivoBook 15,2,39376,Mannat Toor,F,36,Faridabad,Debit Card,3
TXN02294,15,September,2024,Sunday,Lenovo,ThinkPad X1,1,98216,Misha Jha,F,45,Varanasi,UPI,2
TXN02295,6,January,2025,Monday,HP,Omen 15,5,76519,Alisha Bhatti,F,34,Nashik,Cash,4
TXN02296,31,July,2024,Wednesday,Acer,Swift 3,2,96586,Nitara Bhargava,F,38,Meerut,Credit Card,1
TXN02297,29,July,2024,Monday,Asus,TUF Gaming,2,48560,Romil Salvi,M,59,Hyderabad,Credit Card,3
TXN02298,20,June,2024,Thursday,Apple,MacBook Air,5,89715,Amani Koshy,F,32,Mumbai,Debit Card,3
TXN02299,1,December,2024,Sunday,Dell,XPS 13,4,56360,Kanav Kohli,M,25,Hyderabad,Cash,2
TXN02300,18,February,2025,Tuesday,Apple,MacBook Air,3,94819,Stuvan De,M,29,Indore,UPI,4
TXN02301,8,April,2025,Tuesday,Asus,VivoBook 15,2,61961,Zaina Lad,F,60,Ghaziabad,UPI,2
TXN02302,27,February,2025,Thursday,MSI,GF63 Thin,5,62354,Taran Bajaj,M,58,Nashik,UPI,4
TXN02303,15,April,2025,Tuesday,Acer,Swift 3,5,88925,Jayant Ramaswamy,M,28,Rajkot,Credit Card,4
TXN02304,16,July,2024,Tuesday,Apple,MacBook Air,1,81605,Divij Rattan,M,54,Srinagar,Cash,2
TXN02305,22,October,2024,Tuesday,HP,Pavilion x360,3,85603,Arnav Virk,M,35,Ghaziabad,UPI,1
TXN02306,7,March,2025,Friday,Asus,TUF Gaming,5,96760,Mannat Ghosh,F,63,Kanpur,Credit Card,5
TXN02307,7,July,2024,Sunday,Asus,VivoBook 15,4,70486,Rati Chanda,F,65,Kanpur,Credit Card,1
TXN02308,17,September,2024,Tuesday,Apple,MacBook Air,1,59109,Manjari Kant,F,57,Srinagar,UPI,5
TXN02309,22,January,2025,Wednesday,MSI,Modern 14,5,43492,Dishani Comar,F,55,Faridabad,Credit Card,5
TXN02310,14,August,2024,Wednesday,Asus,TUF Gaming,2,26564,Jivin Mallick,M,34,Visakhapatnam,Debit Card,1
TXN02311,11,November,2024,Monday,Dell,XPS 13,5,41654,Amira Agrawal,F,43,Nashik,Credit Card,4
TXN02312,1,April,2025,Tuesday,HP,Envy 13,4,57522,Elakshi Shankar,F,38,Srinagar,Cash,1
TXN02313,28,January,2025,Tuesday,Dell,XPS 13,4,60106,Dharmajan Sarkar,M,38,Faridabad,Cash,2
TXN02314,11,March,2025,Tuesday,Asus,VivoBook 15,1,93761,Diya Sabharwal,F,42,Hyderabad,Debit Card,1
TXN02315,27,January,2025,Monday,Asus,VivoBook 15,4,77954,Madhav Solanki,M,35,Ghaziabad,Debit Card,1
TXN02316,28,August,2024,Wednesday,MSI,Modern 14,4,61008,Ira Kadakia,F,62,Hyderabad,UPI,4
TXN02317,27,December,2024,Friday,MSI,Modern 14,2,36234,Biju Tara,M,27,Nashik,Credit Card,2
TXN02318,29,March,2025,Saturday,HP,Envy 13,3,79098,Shamik Gour,M,54,Ghaziabad,Credit Card,3
TXN02319,5,October,2024,Saturday,Acer,Predator Helios,2,50394,Raunak Magar,M,36,Patna,Credit Card,4
TXN02320,27,October,2024,Sunday,Lenovo,IdeaPad S340,5,76493,Raghav Edwin,M,60,Indore,Credit Card,4
TXN02321,16,April,2025,Wednesday,Lenovo,IdeaPad S340,2,25169,Piya Lalla,F,19,Delhi,UPI,4
TXN02322,13,January,2025,Monday,MSI,Modern 14,3,39512,Himmat Sura,M,35,Kalyan,UPI,5
TXN02323,5,August,2024,Monday,Dell,Inspiron 15,2,68707,Zoya Buch,F,23,Rajkot,UPI,3
TXN02324,24,March,2025,Monday,Lenovo,ThinkPad X1,1,26111,Shamik Mammen,M,58,Indore,Credit Card,4
TXN02325,30,March,2025,Sunday,MSI,GF63 Thin,5,37554,Gokul Mann,M,41,Thane,Credit Card,3
TXN02326,4,March,2025,Tuesday,HP,Envy 13,5,48915,Kaira Bala,F,51,Kolkata,Credit Card,2
TXN02327,3,March,2025,Monday,Asus,ROG Zephyrus,5,91331,Faiyaz Handa,M,57,Ludhiana,Debit Card,3
TXN02328,15,October,2024,Tuesday,Acer,Swift 3,1,47503,Zoya Mammen,F,48,Rajkot,Debit Card,1
TXN02329,10,April,2025,Thursday,HP,Omen 15,4,55512,Taran Grover,M,54,Indore,Credit Card,2
TXN02330,11,August,2024,Sunday,Asus,VivoBook 15,5,52552,Anahita Kar,F,54,Indore,Cash,4
TXN02331,10,August,2024,Saturday,HP,Omen 15,2,54620,Madhup Bedi,M,49,Ludhiana,Debit Card,3
TXN02332,16,April,2025,Wednesday,Apple,MacBook Pro,3,74794,Onkar Kota,M,50,Kanpur,Debit Card,4
TXN02333,4,February,2025,Tuesday,MSI,GF63 Thin,3,29772,Urvi Balakrishnan,F,30,Srinagar,UPI,4
TXN02334,17,December,2024,Tuesday,Apple,MacBook Pro,3,35521,Ritvik Batra,M,35,Indore,UPI,2
TXN02335,24,August,2024,Saturday,MSI,GF63 Thin,4,56835,Kismat Rege,F,51,Patna,Debit Card,3
TXN02336,23,December,2024,Monday,Asus,TUF Gaming,5,93702,Badal Chandran,M,25,Mumbai,UPI,2
TXN02337,1,October,2024,Tuesday,Dell,Latitude 7490,4,31897,Hunar Hegde,M,57,Indore,Cash,5
TXN02338,23,November,2024,Saturday,Acer,Aspire 5,5,35589,Yashvi Buch,M,33,Hyderabad,Cash,5
TXN02339,13,March,2025,Thursday,Apple,MacBook Pro,1,83024,Dharmajan Bahri,M,23,Agra,Cash,1
TXN02340,27,August,2024,Tuesday,Asus,VivoBook 15,5,88455,Ivana Krish,F,32,Visakhapatnam,Cash,5
TXN02341,29,April,2025,Tuesday,Asus,ROG Zephyrus,1,25278,Bhavin Keer,F,65,Indore,Debit Card,3
TXN02342,15,August,2024,Thursday,MSI,GF63 Thin,3,93797,Zoya Kant,F,22,Kanpur,UPI,5
TXN02343,24,February,2025,Monday,MSI,Modern 14,3,66615,Madhav Sridhar,M,63,Patna,UPI,5
TXN02344,27,September,2024,Friday,Apple,MacBook Air,1,51022,Kismat Manne,F,64,Meerut,UPI,1
TXN02345,1,August,2024,Thursday,Asus,VivoBook 15,4,68698,Divyansh Ray,M,34,Lucknow,Credit Card,3
TXN02346,19,September,2024,Thursday,HP,Pavilion x360,2,56134,Biju Boase,M,62,Kolkata,Cash,2
TXN02347,27,December,2024,Friday,HP,Omen 15,1,84154,Tiya Sami,F,58,Nagpur,Debit Card,1
TXN02348,1,February,2025,Saturday,Lenovo,IdeaPad S340,2,31661,Parinaaz Kulkarni,F,49,Jaipur,Credit Card,5
TXN02349,3,October,2024,Thursday,Dell,Inspiron 15,3,63738,Zoya Ganesh,F,61,Srinagar,UPI,5
TXN02350,3,July,2024,Wednesday,Apple,MacBook Air,3,56109,Dishani Swamy,F,32,Surat,UPI,4
TXN02351,13,October,2024,Sunday,MSI,Modern 14,1,79044,Anay Hari,F,18,Ludhiana,Cash,3
TXN02352,21,December,2024,Saturday,Asus,TUF Gaming,5,91482,Darshit Bath,F,38,Mumbai,Credit Card,5
TXN02353,16,November,2024,Saturday,HP,Envy 13,4,80849,Adah Sehgal,F,46,Kalyan,UPI,2
TXN02354,4,May,2024,Saturday,Asus,VivoBook 15,5,74545,Jayant Sridhar,M,61,Vasai-Virar,Debit Card,1
TXN02355,6,February,2025,Thursday,Dell,Inspiron 15,5,84471,Ranbir Kala,M,31,Srinagar,Credit Card,2
TXN02356,6,November,2024,Wednesday,HP,Envy 13,5,70586,Bhavin Shroff,M,49,Patna,Debit Card,1
TXN02357,26,January,2025,Sunday,Asus,TUF Gaming,1,90017,Priyansh Salvi,M,60,Delhi,Credit Card,4
TXN02358,1,April,2025,Tuesday,Dell,Inspiron 15,3,42926,Lavanya Dasgupta,F,22,Mumbai,UPI,3
TXN02359,21,October,2024,Monday,Lenovo,ThinkPad X1,5,84370,Purab Bumb,M,23,Vadodara,Debit Card,1
TXN02360,8,February,2025,Saturday,Asus,TUF Gaming,5,48782,Shalv Ram,M,65,Kanpur,UPI,1
TXN02361,13,September,2024,Friday,Asus,ROG Zephyrus,5,48272,Ivana Sama,F,33,Faridabad,UPI,3
TXN02362,12,October,2024,Saturday,HP,Pavilion x360,5,34547,Ivana Thaman,F,39,Visakhapatnam,Cash,3
TXN02363,8,March,2025,Saturday,Lenovo,Legion Y540,5,37695,Pranay Bhalla,M,46,Ghaziabad,Debit Card,1
TXN02364,13,January,2025,Monday,Dell,XPS 13,3,82828,Akarsh Yogi,M,50,Faridabad,Debit Card,4
TXN02365,12,March,2025,Wednesday,Apple,MacBook Pro,1,75139,Nitara Sundaram,F,59,Ghaziabad,Cash,3
TXN02366,21,January,2025,Tuesday,Asus,TUF Gaming,5,84355,Misha Dube,F,65,Agra,UPI,1
TXN02367,30,November,2024,Saturday,HP,Envy 13,1,48913,Jhanvi Kapoor,F,50,Faridabad,Debit Card,1
TXN02368,14,August,2024,Wednesday,Dell,Latitude 7490,1,99252,Hunar Gour,M,24,Kalyan,Cash,5
TXN02369,4,January,2025,Saturday,Asus,VivoBook 15,2,77873,Jivika Dua,F,55,Nashik,Debit Card,2
TXN02370,19,August,2024,Monday,Dell,XPS 13,2,67690,Samaira Lall,F,36,Ludhiana,Debit Card,4
TXN02371,6,January,2025,Monday,Apple,MacBook Pro,4,66647,Rhea Sabharwal,F,64,Hyderabad,Debit Card,3
TXN02372,9,February,2025,Sunday,Dell,XPS 13,5,41885,Riya Vora,F,19,Ludhiana,Debit Card,1
TXN02373,22,December,2024,Sunday,Lenovo,ThinkPad X1,4,28271,Kabir Varkey,M,55,Nashik,UPI,4
TXN02374,31,October,2024,Thursday,Lenovo,Legion Y540,1,45104,Ivana Cherian,F,61,Thane,Cash,3
TXN02375,5,February,2025,Wednesday,Acer,Swift 3,1,56445,Madhav Bhatti,M,31,Kanpur,Credit Card,5
TXN02376,1,July,2024,Monday,Dell,Inspiron 15,1,26536,Lagan Srivastava,M,34,Bhopal,Cash,1
TXN02377,11,December,2024,Wednesday,Acer,Swift 3,2,52711,Aaina Desai,F,36,Agra,Cash,4
TXN02378,28,December,2024,Saturday,MSI,GF63 Thin,1,73632,Aniruddh Sehgal,M,31,Patna,Credit Card,1
TXN02379,22,February,2025,Saturday,Dell,XPS 13,1,57345,Divit Chand,M,56,Vasai-Virar,UPI,1
TXN02380,12,May,2024,Sunday,Lenovo,IdeaPad S340,5,42287,Samarth Kara,M,21,Ludhiana,Credit Card,1
TXN02381,20,November,2024,Wednesday,Acer,Predator Helios,5,31398,Ivana Bakshi,F,19,Ghaziabad,UPI,3
TXN02382,11,September,2024,Wednesday,Asus,VivoBook 15,1,97199,Mannat Choudhary,F,25,Chennai,Cash,2
TXN02383,25,April,2025,Friday,MSI,Modern 14,1,65758,Bhavin Kalita,M,60,Mumbai,UPI,4
TXN02384,31,January,2025,Friday,HP,Pavilion x360,4,73666,Mannat Bhasin,F,30,Nagpur,UPI,4
TXN02385,28,May,2024,Tuesday,Lenovo,IdeaPad S340,2,62223,Yashvi Ranganathan,M,48,Surat,UPI,4
TXN02386,15,March,2025,Saturday,Lenovo,Legion Y540,1,40336,Dhanuk Soni,M,25,Faridabad,UPI,3
TXN02387,16,February,2025,Sunday,Lenovo,ThinkPad X1,3,56297,Dharmajan Basu,M,32,Chennai,Debit Card,2
TXN02388,18,December,2024,Wednesday,Dell,Latitude 7490,2,50977,Rania Lanka,F,23,Rajkot,UPI,1
TXN02389,18,January,2025,Saturday,Lenovo,IdeaPad S340,1,78535,Abram Cherian,M,20,Chennai,Debit Card,4
TXN02390,1,December,2024,Sunday,MSI,GF63 Thin,4,93983,Kiaan Sandhu,M,54,Visakhapatnam,Debit Card,3
TXN02391,27,July,2024,Saturday,Acer,Aspire 5,1,59600,Hiran Rattan,M,58,Bengaluru,Credit Card,1
TXN02392,24,March,2025,Monday,Dell,Inspiron 15,1,70272,Shlok Ranganathan,M,25,Kanpur,UPI,4
TXN02393,15,May,2024,Wednesday,Dell,XPS 13,5,97821,Ranbir Bala,M,65,Chennai,Debit Card,3
TXN02394,17,June,2024,Monday,Acer,Predator Helios,4,80673,Baiju Lall,M,61,Bengaluru,Credit Card,4
TXN02395,28,August,2024,Wednesday,Apple,MacBook Pro,5,50451,Riaan Kara,M,45,Rajkot,Credit Card,5
TXN02396,12,November,2024,Tuesday,MSI,GF63 Thin,2,76719,Veer Jhaveri,M,46,Nashik,Debit Card,3
TXN02397,11,March,2025,Tuesday,Apple,MacBook Air,1,60514,Ahana  Amble,F,59,Pune,Credit Card,4
TXN02398,19,May,2024,Sunday,Apple,MacBook Air,3,93564,Shlok Shah,F,34,Pune,Debit Card,1
TXN02399,19,July,2024,Friday,Acer,Aspire 5,4,96336,Kiaan Guha,M,22,Nashik,Credit Card,5
TXN02400,26,May,2024,Sunday,HP,Omen 15,4,59509,Yashvi Iyengar,M,64,Chennai,Debit Card,1
TXN02401,10,January,2025,Friday,HP,Pavilion x360,5,64362,Aarna Bobal,F,51,Pune,UPI,5
TXN02402,20,May,2024,Monday,Asus,TUF Gaming,3,69012,Aniruddh Bal,M,19,Bengaluru,Cash,5
TXN02403,30,November,2024,Saturday,Acer,Aspire 5,1,47799,Nayantara Sane,F,38,Nashik,Debit Card,2
TXN02404,24,May,2024,Friday,MSI,GF63 Thin,3,56155,Gokul Kale,M,41,Surat,Debit Card,2
TXN02405,1,March,2025,Saturday,Apple,MacBook Pro,5,41209,Lakshay Boase,M,21,Kanpur,UPI,2
TXN02406,6,July,2024,Saturday,Dell,XPS 13,5,81961,Uthkarsh Seshadri,M,55,Nashik,UPI,2
TXN02407,22,April,2025,Tuesday,Asus,TUF Gaming,5,88783,Ayesha Sangha,F,37,Varanasi,Debit Card,1
TXN02408,15,March,2025,Saturday,Dell,Inspiron 15,5,49838,Divyansh Tak,M,44,Vadodara,Cash,1
TXN02409,14,October,2024,Monday,HP,Omen 15,2,58110,Kartik Bora,M,33,Hyderabad,Credit Card,3
TXN02410,11,June,2024,Tuesday,Asus,ROG Zephyrus,1,87411,Ojas Mammen,M,53,Lucknow,Debit Card,3
TXN02411,20,July,2024,Saturday,Apple,MacBook Pro,1,49695,Pranay Ramachandran,M,48,Vadodara,Debit Card,4
TXN02412,3,March,2025,Monday,MSI,GF63 Thin,4,83566,Hridaan Goel,M,53,Nagpur,Debit Card,5
TXN02413,1,February,2025,Saturday,Acer,Predator Helios,1,32547,Ayesha Bora,F,19,Nashik,Credit Card,4
TXN02414,23,March,2025,Sunday,Lenovo,Legion Y540,4,41402,Hrishita Kurian,F,56,Thane,Cash,1
TXN02415,27,June,2024,Thursday,Dell,Inspiron 15,3,53773,Tanya Bedi,F,30,Vasai-Virar,Cash,3
TXN02416,13,March,2025,Thursday,Acer,Swift 3,2,60564,Prisha Bhasin,F,32,Thane,Credit Card,2
TXN02417,14,June,2024,Friday,Apple,MacBook Air,4,80609,Kavya Dalal,F,51,Kalyan,Cash,2
TXN02418,12,March,2025,Wednesday,Asus,ROG Zephyrus,5,65774,Hansh Goda,M,18,Faridabad,UPI,1
TXN02419,21,December,2024,Saturday,Apple,MacBook Air,5,81522,Indrans Chatterjee,M,63,Rajkot,Cash,1
TXN02420,29,October,2024,Tuesday,Lenovo,ThinkPad X1,5,57742,Vanya Bhasin,F,43,Kolkata,UPI,1
TXN02421,3,April,2025,Thursday,Apple,MacBook Pro,5,29813,Vardaniya Sridhar,F,37,Kolkata,Credit Card,3
TXN02422,6,November,2024,Wednesday,Acer,Swift 3,4,54225,Ivana Halder,F,28,Vadodara,Credit Card,1
TXN02423,17,August,2024,Saturday,Asus,ROG Zephyrus,5,60467,Lakshay Rana,M,30,Ludhiana,Cash,2
TXN02424,28,January,2025,Tuesday,Dell,XPS 13,1,74483,Krish Rattan,M,25,Bengaluru,Debit Card,5
TXN02425,17,October,2024,Thursday,HP,Pavilion x360,3,69104,Ojas Krishnamurthy,M,55,Nashik,Cash,3
TXN02426,14,August,2024,Wednesday,MSI,Modern 14,1,75260,Arnav Issac,M,63,Thane,Cash,2
TXN02427,28,December,2024,Saturday,HP,Omen 15,3,58465,Vidur Kari,M,64,Pune,UPI,3
TXN02428,18,January,2025,Saturday,Acer,Aspire 5,1,96840,Uthkarsh Rajagopalan,M,52,Agra,Cash,3
TXN02429,14,December,2024,Saturday,HP,Envy 13,4,92231,Shaan Wagle,M,32,Delhi,Credit Card,4
TXN02430,28,August,2024,Wednesday,Asus,TUF Gaming,2,69516,Siya Sandal,F,40,Delhi,Credit Card,3
TXN02431,29,December,2024,Sunday,Dell,XPS 13,5,46214,Samarth Joshi,M,58,Kolkata,Cash,1
TXN02432,30,December,2024,Monday,Acer,Swift 3,1,63906,Badal Sane,M,35,Thane,Cash,4
TXN02433,23,May,2024,Thursday,Asus,TUF Gaming,1,63409,Emir Virk,M,34,Kanpur,Debit Card,3
TXN02434,28,October,2024,Monday,Dell,Inspiron 15,5,55874,Raghav Vasa,M,49,Chennai,Debit Card,4
TXN02435,6,January,2025,Monday,Dell,Inspiron 15,4,79032,Dharmajan Varty,M,49,Delhi,Credit Card,4
TXN02436,10,November,2024,Sunday,Acer,Aspire 5,4,28096,Bhamini Mall,F,28,Visakhapatnam,Credit Card,1
TXN02437,13,April,2025,Sunday,Asus,TUF Gaming,1,94509,Shanaya Ganesh,F,27,Surat,UPI,4
TXN02438,10,April,2025,Thursday,Asus,TUF Gaming,3,73144,Priyansh Srivastava,M,34,Indore,Debit Card,3
TXN02439,5,October,2024,Saturday,MSI,Modern 14,4,98207,Emir Sridhar,M,35,Surat,Debit Card,5
TXN02440,10,August,2024,Saturday,Dell,Latitude 7490,2,87611,Umang Venkataraman,M,31,Visakhapatnam,Cash,5
TXN02441,23,March,2025,Sunday,Lenovo,ThinkPad X1,4,61191,Taran Sethi,M,30,Bhopal,Debit Card,4
TXN02442,17,February,2025,Monday,HP,Pavilion x360,2,81390,Shanaya Chopra,F,18,Ahmedabad,Cash,5
TXN02443,16,September,2024,Monday,Apple,MacBook Pro,4,33279,Rati Brar,F,43,Jaipur,UPI,4
TXN02444,9,January,2025,Thursday,HP,Envy 13,5,99597,Chirag Mani,M,48,Faridabad,Cash,3
TXN02445,1,July,2024,Monday,Lenovo,IdeaPad S340,1,90429,Madhav Kata,M,27,Visakhapatnam,UPI,4
TXN02446,10,February,2025,Monday,Lenovo,IdeaPad S340,5,25407,Ishita Ravel,F,65,Ghaziabad,Cash,4
TXN02447,25,May,2024,Saturday,Asus,ROG Zephyrus,4,47676,Ehsaan Hans,M,32,Nagpur,Credit Card,4
TXN02448,11,January,2025,Saturday,Apple,MacBook Air,3,29724,Aaina Arora,F,25,Meerut,Cash,4
TXN02449,11,September,2024,Wednesday,Asus,TUF Gaming,4,71439,Advik Edwin,M,21,Varanasi,UPI,4
TXN02450,1,August,2024,Thursday,Dell,Latitude 7490,4,68145,Lakshit Talwar,M,31,Patna,Cash,3
TXN02451,9,May,2024,Thursday,Lenovo,Legion Y540,3,32285,Shamik Goel,M,52,Lucknow,UPI,3
TXN02452,10,April,2025,Thursday,Asus,TUF Gaming,3,76793,Romil Ramachandran,M,47,Varanasi,Debit Card,4
TXN02453,23,November,2024,Saturday,Acer,Aspire 5,4,97246,Umang Brahmbhatt,M,62,Srinagar,UPI,2
TXN02454,24,July,2024,Wednesday,Apple,MacBook Pro,3,74470,Ranbir Iyengar,M,22,Visakhapatnam,Credit Card,1
TXN02455,13,August,2024,Tuesday,MSI,Modern 14,4,73405,Indrajit Lata,M,56,Indore,Debit Card,5
TXN02456,24,August,2024,Saturday,HP,Pavilion x360,4,56337,Saksham Dani,M,53,Delhi,Credit Card,3
TXN02457,19,April,2025,Saturday,Dell,XPS 13,5,92931,Mehul Gulati,F,49,Mumbai,UPI,4
TXN02458,17,March,2025,Monday,MSI,GF63 Thin,1,90548,Manjari Bala,F,29,Kanpur,UPI,5
TXN02459,15,February,2025,Saturday,MSI,GF63 Thin,5,30189,Jayesh Sarna,M,37,Chennai,UPI,3
TXN02460,19,November,2024,Tuesday,Apple,MacBook Pro,3,80260,Mamooty Sehgal,M,58,Thane,Credit Card,5
TXN02461,18,June,2024,Tuesday,MSI,GF63 Thin,1,36984,Rasha Gaba,F,46,Vasai-Virar,Cash,5
TXN02462,4,August,2024,Sunday,Apple,MacBook Air,4,45916,Ahana  Ravel,F,48,Vasai-Virar,Debit Card,2
TXN02463,31,January,2025,Friday,Acer,Swift 3,4,79289,Zeeshan Jain,M,29,Chennai,Cash,2
TXN02464,24,January,2025,Friday,HP,Omen 15,5,45751,Anaya Solanki,F,45,Indore,Cash,2
TXN02465,13,January,2025,Monday,Acer,Predator Helios,4,67056,Vardaniya Balasubramanian,F,51,Ludhiana,Cash,2
TXN02466,20,August,2024,Tuesday,Acer,Predator Helios,3,60950,Ojas Din,M,23,Surat,Debit Card,1
TXN02467,10,November,2024,Sunday,Dell,Latitude 7490,1,52831,Ehsaan Wali,M,43,Hyderabad,Debit Card,5
TXN02468,23,May,2024,Thursday,Apple,MacBook Pro,3,59218,Yuvaan Dara,M,22,Pune,UPI,5
TXN02469,10,March,2025,Monday,HP,Envy 13,1,67524,Hiran Thaker,M,57,Srinagar,Debit Card,3
TXN02470,3,October,2024,Thursday,Asus,VivoBook 15,1,97794,Damini Kari,F,21,Varanasi,Debit Card,5
TXN02471,1,June,2024,Saturday,MSI,GF63 Thin,2,40464,Tiya Bhatti,F,35,Delhi,Debit Card,2
TXN02472,30,August,2024,Friday,Lenovo,Legion Y540,3,95477,Rania Kadakia,F,51,Jaipur,Debit Card,4
TXN02473,11,September,2024,Wednesday,MSI,Modern 14,2,73801,Divij Sheth,M,31,Varanasi,Credit Card,2
TXN02474,16,September,2024,Monday,Apple,MacBook Pro,3,28796,Uthkarsh Mangal,M,51,Bengaluru,Debit Card,3
TXN02475,13,July,2024,Saturday,Apple,MacBook Air,5,69709,Ryan Butala,M,23,Delhi,Cash,1
TXN02476,3,February,2025,Monday,Asus,ROG Zephyrus,2,88319,Himmat Johal,M,57,Agra,Debit Card,3
TXN02477,3,December,2024,Tuesday,Asus,TUF Gaming,1,43251,Taimur Khare,M,55,Varanasi,Cash,4
TXN02478,21,November,2024,Thursday,Apple,MacBook Pro,5,97214,Rania Shankar,F,63,Vasai-Virar,Cash,3
TXN02479,23,March,2025,Sunday,Apple,MacBook Pro,3,63876,Taran Sood,M,25,Visakhapatnam,Credit Card,3
TXN02480,6,February,2025,Thursday,Apple,MacBook Pro,3,25500,Mannat Salvi,F,26,Nashik,Credit Card,1
TXN02481,29,April,2024,Monday,Asus,TUF Gaming,4,83296,Drishya Sankaran,F,56,Delhi,Cash,3
TXN02482,13,February,2025,Thursday,MSI,Modern 14,2,77873,Vritika Mall,F,32,Bengaluru,Cash,2
TXN02483,9,November,2024,Saturday,MSI,Modern 14,4,97806,Kabir Saraf,M,62,Faridabad,Credit Card,4
TXN02484,24,September,2024,Tuesday,Apple,MacBook Air,4,33975,Suhana Gopal,F,43,Meerut,UPI,1
TXN02485,23,July,2024,Tuesday,MSI,GF63 Thin,5,39255,Miraan Ganesh,M,64,Faridabad,UPI,2
TXN02486,19,February,2025,Wednesday,Acer,Swift 3,1,44824,Kaira Gopal,F,26,Agra,UPI,2
TXN02487,7,October,2024,Monday,Lenovo,ThinkPad X1,3,29021,Seher Rama,F,54,Meerut,Debit Card,5
TXN02488,29,June,2024,Saturday,Asus,ROG Zephyrus,1,59421,Saksham Ramanathan,M,34,Thane,Debit Card,2
TXN02489,16,August,2024,Friday,Asus,VivoBook 15,1,44562,Krish Arora,M,33,Ludhiana,Cash,4
TXN02490,17,August,2024,Saturday,Apple,MacBook Air,3,26418,Shamik Mani,M,49,Kolkata,Debit Card,3
TXN02491,18,September,2024,Wednesday,HP,Envy 13,2,28717,Yakshit Agarwal,M,60,Bhopal,Credit Card,4
TXN02492,26,June,2024,Wednesday,HP,Omen 15,2,34768,Dishani Srinivas,F,42,Vasai-Virar,Cash,5
TXN02493,9,November,2024,Saturday,MSI,Modern 14,4,38628,Yasmin Apte,F,33,Varanasi,Credit Card,4
TXN02494,20,November,2024,Wednesday,Asus,VivoBook 15,2,41555,Nayantara Dua,F,35,Ahmedabad,Cash,5
TXN02495,15,January,2025,Wednesday,HP,Pavilion x360,3,78697,Shamik Sundaram,M,47,Visakhapatnam,UPI,4
TXN02496,11,June,2024,Tuesday,Lenovo,Legion Y540,3,99597,Emir Dewan,F,55,Vasai-Virar,Cash,1
TXN02497,13,October,2024,Sunday,Lenovo,ThinkPad X1,2,35102,Nirvi Malhotra,F,47,Srinagar,Cash,5
TXN02498,12,July,2024,Friday,Acer,Predator Helios,3,51529,Keya Sarma,F,64,Thane,Credit Card,1
TXN02499,7,August,2024,Wednesday,Asus,TUF Gaming,3,39142,Samar Sani,M,42,Srinagar,UPI,3
TXN02500,22,April,2025,Tuesday,Lenovo,ThinkPad X1,5,72154,Amira Sule,F,54,Kolkata,Debit Card,1
TXN02501,2,March,2025,Sunday,HP,Omen 15,4,33163,Prisha Sani,M,27,Thane,Credit Card,2
TXN02502,17,April,2025,Thursday,Asus,ROG Zephyrus,5,29566,Aarush Mannan,M,41,Nashik,Credit Card,3
TXN02503,15,November,2024,Friday,Acer,Predator Helios,3,89857,Priyansh Master,M,20,Kalyan,UPI,5
TXN02504,20,September,2024,Friday,Dell,Latitude 7490,3,76388,Pranay Bhatnagar,M,19,Bhopal,Cash,3
TXN02505,29,October,2024,Tuesday,Lenovo,Legion Y540,5,80302,Dharmajan Solanki,M,45,Lucknow,Credit Card,2
TXN02506,14,February,2025,Friday,Asus,TUF Gaming,3,87547,Ayesha Agate,F,59,Rajkot,Credit Card,1
TXN02507,17,May,2024,Friday,HP,Pavilion x360,5,44741,Yuvaan Krishna,M,50,Kanpur,Debit Card,2
TXN02508,13,August,2024,Tuesday,HP,Pavilion x360,5,87103,Jayant Sant,M,53,Kalyan,Credit Card,5
